reviewId,content,score,thumbsUpCount,at,replyContent,repliedAt,appName
b3582f4c-03e9-4e9a-8390-6b36a57b67b6,God I hate this app so much. I have been using Myntra for months now but the last order that I made was such a big disappointment. The tag of the dress was not attached to it and it came separately. I did not like the fit so I applied for return but the delivery guy refused to take it. I have contacted customer service so many times and they always say that they will revert within 48 hours but there's no response. And it's been 4 days already. Don't waste your money on this app.,1,6,1723338435000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1723338551000,Myntra
b9b64694-08eb-46f7-b5c7-474aaf2e395d,"This app is so bad I would pay premium on stuff instead of buying from here. Got incorrect product on my first order, returned and then reordered it. Guess what , still didn't receive the right product. The help center is basically chat bot writing the same thing 10 different ways to avoid giving you a refund. It's easier to delete the app and forget about this, myntra can keep the money.",1,44,1721854569000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1721854811000,Myntra
6c699d4a-1ccc-4136-9b32-4a07db49ce43,"I placed an order on Myntra and paid for it, but after a week of waiting, I found out that the order was canceled due to a glitch. When I contacted customer care, they confirmed it was an error. The problem is that the items I ordered were on sale, but now the prices have doubled. It feels like Myntra is taking advantage of the situation. Very disappointing and frustrating experience.i wasted my time",1,75,1723226930000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1723227330000,Myntra
3266a19b-c86f-452c-99a0-f0cfce8d48d2,"I placed an order for a specific product, but when it arrived, it was completely different from the image shown on the app. The quality was poor, and it did not match the description at all. To make matters worse, when I tried to initiate a return, Myntra refused to accept it. The delivery person denied the exchange, claiming the product did not match the original",1,3,1723310772000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1723311445000,Myntra
acbd70a0-cb4a-4b5f-9086-bd68163fd84e,"I received a completely damaged product and have raised a return request several times, but each time my return request gets canceled. No one comes to pick up the return, and the request is canceled directly. I've talked to customer care multiple times about this issue, but they aren't providing a proper resolution. When my call was transferred to a senior associate named Sachin, he disconnected the call. This happened twice without providing a proper solution. This has been my worst experience.",1,16,1723226846000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1723227011000,Myntra
f2e1e9b4-4dfd-4568-8356-098a54ee117c,The products they show and the products they diliver are different. For a single product I have received different product even after exchange for 2 times.Waste of money and time. Fooling customers buy showing offers. Never expected this from Myntra. Totally disappointed with the app. Please don't order from this app and waste your money!!!,1,17,1723121992000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1723122568000,Myntra
a7cab415-8958-4d44-853c-32d65a2bf6b7,"Horrible after sales service, intentionally not picking up the product upon returning despite reaching out to the customer care multiple number of times and then they say that the 14 day window is over and don't even entertain any queries. Conplete waste of time, energy and money. The quality of the app is declining day by day. Extremely disappointed. Not shopping from here in future.",1,45,1722530740000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1722530249000,Myntra
ff091848-449a-4f07-85d0-28f6204faf62,"Ordered an item which said it can be returned within 15 days. Unknowingly I applied a coupon which said noreturn. After getting the product, I felt like I should return it, but I see the return option is not available because of some stupid coupon I applied. Felt like a trap for me. Not a really good experience.",1,7,1723145144000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1723145773000,Myntra
4e94e36f-eccc-4260-a822-735a94f107de,"First of all, i received the wrong product, and then i applied for replacement, mentioning the reason that I received the wrong product. After approval, replacement has been canceled without my permission, The reason told me that we are unable to process, and we attempted the delivery 2-3 times... but actually, not a single attempt has been done, and the product has been canceled. No any email and massage communication I have received regarding the same",2,6,1723032471000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1723032611000,Myntra
1a221911-4c1b-48bf-82f1-99835d7b08aa,"In online shopping, size vary brand to brand, and color shown are much brighter than actually, so it is really impossible to get product that you imagine while purchase on delivery. So this style exchange option is little handy to pick another brand and product. I hope Myntra will try to come with some AI based online trial option as well. It will help the buyer to try product online as well. I hope technical team of Myntra will understand it and work on it.",5,4,1723193498000,,,Myntra
697001f8-08ae-414e-82c2-36a98a22bbbf,I buy stuff from this app almost every week and now this seller sends me a completely different product from what I ordered and Myntra says they shipped and delivered the right stuff. And there's no way to escalate the ticket. Wow! Not to mention that I had to respond to about 5 different support agents for the same issue. Just wow! At least give the details of the vendor and logistics partner so the consumer court can be tapped.,1,41,1721996914000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1721997514000,Myntra
3dc7309e-9d95-4beb-8786-177a9e3887bd,I loved this app. But they have recently introduced platform fee only for those items which can be returned. For every order charging platform fee is very annoying. They should at least refund this amount to wallet if I do not return the item after delivery. I stopped using myntra.,3,10,1723075563000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1723075812000,Myntra
9e65ac31-7364-4633-a613-6067acd04c92,"Myntra is an exceptional platform that seamlessly connects users with a diverse array of products, making online shopping a breeze. Its intuitive interface and robust search functionality ensure tha finding the perfect item is effortless. With a wide selection of trusted sellers, competitive pricing, anc convenient payment options, Myntra truly stands out as a premier destination for all your shopping needs. Plus, its commitment to customer satisfaction and security guarantees a worry-free...👌",5,11,1723111911000,,,Myntra
4e28e034-d7ed-4d0c-834d-e6822061e0cf,"Awful application with awful product management. Ordered 3 items, and 2 of them are wrong. Gave them for replacement, both replacements delivered were wrong. One of the product was not replaceable (got tricked into using a coupon that mandated that only exchangeof that product was possibleand not return), so managing with it. Another product is completely different size and design. The replacement took 9 days to be delivered. Even after that, the product delivered was another wrong product.",1,25,1723219495000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1723219811000,Myntra
ca31626e-3581-4f95-8aca-265bf43fbaab,Worst appp ever. I returned the product but I have still not got my refund. Worst service ever. I am never going to buy from Myntra anymore. Their customer care support system is also of no use. They can't solve my problem. I have been asking for the refund for last 15 days. But still I have not received it. No response from the company. Just pathetic. I would recommend everyone to not use this app. I had the worst experience with Myntra and now I will switch to some other platform.,1,7,1723083054000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1723083345000,Myntra
38d823f5-1bd1-4a44-b366-c9b766431f42,"Convenient online shopping app with many options but lacks AI scrapbook feature where we could upload our picture and select clothing to get an idea of how it would look on us. Even though Limeroad has a scrapbook feature, it does not offer AI Photo upload. This would be a great value addition to the app as it would be the first of its kind providing virtual trial room experience that will be extremely useful for customers.",3,120,1722525835000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1722526030000,Myntra
c7da1ab9-8942-4e94-b8f0-8fafce041905,"I've been using it for a while now and I'm consistently impressed by their lightning-fast delivery. I've ordered from other platforms like Amazon and Flipkart, I have also paid for Amazon prime Shopping addition, but Myntra definitely takes the cake when it comes to speed. The app is user-friendly, and the product range is amazing. Keep up the great work! Amazon and Flipkart is Below the average",5,111,1722894542000,,,Myntra
8f45327d-664b-4eca-87ed-64505296d7e1,"I recently had a fantastic shopping experience on Myntra, and I couldn't be happier with the service! The website is user-friendly and offers a vast selection of products, ranging from trendy clothing to stylish accessories. The detailed product descriptions and high-quality images made it easy to choose the right items. The order process was seamless, and I was impressed by the quick delivery time. The packaging was secure, ensuring my purchases arrived in perfect condition.",5,18,1722459307000,,,Myntra
0cba4175-b34e-4720-a9e1-d5a3217ff776,"I've always liked to order from myntra but now when i try pay online, the amount is deducted from my account yet on the app it shows payment failed and order is not yet confirmed and when the order is confirmed it shows cod. I tried to contact myntra agents but they all are busy everytime and chat assistance is of no use in my matter. I also mailed but there was no response. I don't even know what to do now. My money is deducted and now ive to pay another time for the same order.",1,4,1723033520000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1723034247000,Myntra
dc62526b-2e27-4175-aeb1-43d1e846c233,"Very bad experience with orders,I have placed order it got cancelled by itself . The resone they put( unable to deliver) it was on discount now if I have to reorder I have to give full price and more over it is out of stock and all my order are delayed .very much disappointed ☹️",1,4,1723032815000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1723032971000,Myntra
e2f1e73e-1719-4d3e-baf5-1c92e01b85e9,Are you making fool of your customers? For what reason are you charging the platform fee when your platform isn't working in a proper manner? I added 4 times in cart and total payable amount was ₹1341 when I initiated the payment through UPI I received the notification for ₹1390 for the same 4 items. I did realised when I made the payment. This is utter fraudulent activities. Now people have to calculate manually to check if you are charging the correct amount. Is that so? I want my money back!,1,10,1722958237000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1722958632000,Myntra
cd9b56f8-59ba-4069-9e3a-7488119b4f9a,"The delivery executive picked the product but didn't mark it as picked. Myntra's resolution said without the sms confirming the return was picked they can't do anything. I have the photo of the delivery exec picking it and him confirming it on a phone call, but they don't want to check these proofs",1,3,1722795650000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1722795992000,Myntra
316a6415-fc71-4991-bb81-5e911bb14505,"I am thoroughly impressed with the quality and service provided by Myntra for feminine attire. Every item I’ve ordered has been perfect in terms of materials and sizes. The colours have remained vibrant even after multiple washes, with no signs of fading. I have had no reason to complain and consistently receive five-star service. I couldn’t be happier with my shopping experience on Myntra.",5,1,1723380534000,,,Myntra
37697763-c225-41f5-816d-97c0988dfe56,"Very, very poor experience with Myntra. Wrong product delivered and even after uploading the pictures and details of the wrong product and numerous calls, Myntra refuses to refund the amount paid. I have cancelled my other orders. Very disappointed. Not shopping from Myntra again.",1,1,1723149603000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1723150031000,Myntra
0d49c4f4-995b-41ec-9d23-67ff867e69ee,Very bad experience first time I used this app for shopping but I'm very disappointed with Myntra service. It has been more than 10 days but they have not delivered my product yet even it has reached to my nearest delivery centre. I'll never recommend this app for shopping.,1,1,1723288173000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1723288511000,Myntra
f83f4663-fa21-4042-9357-7ebf91593d35,Pathetic app! They send u wrong product without tags and then they will exchange product instead of returning it.. then u will be again given a stupid product. Best thing is stay away from this app. Never buying anything again. The customer care agents are insulting and will make u wait for 17-20 mins and then cut the call.. most worst shopping app. Meesho is much better in terms of service I feel now!,1,7,1723244919000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1723245251000,Myntra
74097abb-988a-4330-8cf9-6e73cbbfca83,Myntra is really a worst app.. I ordered a dress from myntra and I didn't like that so I requested for return and pick up was done after 2 attempts but I didn't get the refund amount and when I contacted the customer support they told me that the product doesn't reach their warehouse and they can't help me with the refund... So my suggestion is not to shop in myntra.. As myntra always gives a worst experience..,1,3,1723303903000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1723304171000,Myntra
5d8f7334-d4c4-450f-84b2-2f92768c1a56,Absolutely horrible shopping experience. I ordered a product more than a week ago but theyve been continuously delivering the wrong product. Thrice. A delivery agent has been to my address THRICE (not including the first time that the product was delivered) to exchange the same product and I've been receiving the wrong product EVERY TIME. The incompetence of Myntra's team is incredible. Never ordering from here again!,1,1,1723295258000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1723295412000,Myntra
6dbab612-142a-4774-acaa-3a15a09c2324,I've never had a good experience with Myntra. Won't be bothered to try it ever again. Customer service is pointless. Return and pickup facilities are out of place. Packaging is not up to the mark. There are many other options for online shopping. I'd recommend don't give this one your time.,1,42,1722122137000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1722122849000,Myntra
dacbf74b-8591-4d01-a2fd-4d3425b3348d,"Low quality, Fake products are being delivered now. The tags on clothes differ, on neck side its saying ""all about you"" and over waist side tag it is some other brand. The tags are missing now. Quality check is definitely not done. Bad customer service. While putting a return request, they cancel it from their side. In this time of so many online shopping apps coming up, you cant tolerate this. Soon going to uninstall this. Worst shopping app",1,23,1722730022000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1722729493000,Myntra
67730cfb-482e-47ac-ba67-f37105823a76,One of the fraudest Custom care ever seen. I recently order shoe from this dustbin app. Delivered product size was not fit and exchanged size that also not fit. So I requested return.. Since the delivery agent has not contacted me and he has not visited my place and put simply Quality issue. Regarding this i have raised ticket in app for four time and it was in open issue and atlast they closed issue and cancelled return. Suggest not to prefer this waste app.. Will loose money in wrong item,1,7,1722601295000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1722601572000,Myntra
13689173-165f-45ff-9c4c-c4ff953ac97c,Really bad experience from Myntra . There are lots of app are better than this app. I have order some important things from Myntra and they are delayed from they promise date .. not even 1-2 days after registered several complaints they are even delayed now more than 4days. Your money will stuck don't ever use this app. Highly recommend.,1,1,1723144845000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1723145172000,Myntra
28b1c517-9bcc-4c3a-93d0-fdbc0fb5f67d,"Great App and Great collection of clothes as compared to other competitive apps. Discount, timely delivery and great customer service with quick refund process. Not going far when we have got Myntra by my side. The style Icon's choice for life.",5,4,1722917799000,,,Myntra
5734a0ab-4ee6-49ce-b460-9b6694624b7c,Recent days Myntra is not delivering good products. It was my go to app for shopping but in recent days my experiences are very bad. This year I have returned almost all the items I have ordered. The colour is shaded or fit issues.,1,2,1722955826000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1722956309000,Myntra
cee3a441-f313-4232-aa40-005e812a2c27,"I just loved the available collections and their exchange services. But my recent experience was really bad. I placed a return request, and after a struggle they don't know the reason for the pick-up failure.",1,34,1722009911000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1722010271000,Myntra
04088761-0610-49e2-aa9e-f5e04d3c6074,"Myntra app is a terrible app, when you place an order it will show the date, on what date it will arrive, it is the fastest delivery, it is 2 days express delivery, But it gets delayed every time, I myself placed 3 orders, every time it has arrived a day late, and if you talk to customer care they will say ma'am/sir I have erased the ticket, don't worry your order will be delivered on time, But it doesn't happen sometimes, every time it gets delayed by a day, Myntra please improve this.",1,2,1723320355000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1723320550000,Myntra
338ef33e-a054-453b-b9ca-f0d0812d6797,"Initially the order's were delivered on time, now the order's are either delayed or not deliverable at the same adress, the product that was delivered at one address can't be exchanged at the same address, and also myntra itself CANCELS the order which I have placed without my concern and say's they can do nothing about it. They have no solution for the problems that occur from their end.",1,3,1722456399000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1722456671000,Myntra
0624da93-850a-42c7-a56e-072f5ee41c25,"My experience with Myntra has been pretty good so far, be it on time delivery or a wide range of products Myntra has got you covered. Even the UI/UX is so seamless. Great work! Can't rate anything less than 5 stars.",5,1,1723269580000,,,Myntra
437e3400-a36a-4557-bfd5-2b7a1727283b,I had ordered footwear from the app which wasn't delivered to me n didn't get it's refund till now. Have been contacting the support staff n they just keep delaying. The delivery guy didn't confirm from me if I want it or not he himself cancelled it n was requesting me to tell him some OTP to cancel it. This is first time having this kind of issue.but it's so disappointing from Myntra's side that they keep delaying the refund process.,1,1,1722515016000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1722515231000,Myntra
a75e8d21-e56a-490d-91a8-739aa72a93cf,"I was enjoying the available collection on myntra until the last one. I placed a return request on 7th July, return picked up on 8th and till date even after 2 weeks i am waiting for refund. Customer care keeps on extending the maximum timeline by 24 hrs every time they're contracted. They have no information to share why you're not getting your money back. 3 times return call request was placed with the case manager (supposed to be highest authority you may contact),not even getting the call.",1,19,1722152883000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1722153552000,Myntra
c6a9a1dc-cff6-4c8a-b518-ca1a7db8ea6b,Don’t buy products form myntra i ordered Deewa Shirt & Skirt Co-Ords set. When i ordered this product then its price is very low beacuse of myntra sale but after ordering price of this product is increased. In my myntra tracking its showing delay status and then product is moving my nearest city to another city and this happening 2 time for same place then suddenly message coming your order is cancelled. This is totally waste of time and not showing real product delivery status.,1,2,1722679315000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1722679838000,Myntra
8106827c-7752-4496-b037-9e911254b602,"Worst experience ever!!! Got a product worth 12k. 2 same products delivered on COD, 1 kept and 1 returned and now they say they don't have any record of the one I have!! Now they expect me to find the myntra box from garbage with barcode. How the hell you dont have any data of a product delivered by your dealer???",1,3,1722880144000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1722880745000,Myntra
796a2f21-5feb-4845-b775-68cbd089047d,A very bad service. Being an elite customer I have no proper response from customer executives. I had to return an item the loop number they tagged to the product was incorrect. Delivery partner rejected the return for more than 4 times and asked me to contact customer care ! I did contact customer care for more than 5 times they ended up telling the loop number will be shared and the return will be picked up within 2 days. The delivery partner did reject the product again since it was incorrec,1,8,1722200925000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1722201012000,Myntra
638ce443-d29e-4fc1-8960-a68c4c353140,The customer support is just worst the guys out there are talking rudely and saying only the same thing on repeat even the delivery system of them is the worst among all the shipping apps available After this sort of experience on one item I have uninstalled the app directly,1,1,1722437569000,"Hey! We regret any inconvenience caused while shopping with us! For us to have a direct conversation with you, please share the details about this review/feedback, & purchase details (Order ID) from your Myntra regd. email ID at appfeedback@myntra.com. Our team is committed to providing you with a delightful shopping experience on Myntra",1722437950000,Myntra
4e645a0f-4ec8-438a-9b79-0fd6c6a367f2,"This app has been a life saver on many occasions. It had delivered on time and had made my life a bit easy. Also, it gives you hassle free services including easy return, replacement and early deliveries. Even, when you face problems regarding order or anything, their response is very prompt. I would recommend this app to anyone who is listening. Not only this but its interface is also way better than its competitor app. So, if you are planning to order from this app for the first time, do it.",5,252,1721785791000,,,Myntra
