reviewId,content,score,thumbsUpCount,at,replyContent,repliedAt,appName
436171b5-c11c-4e7a-af68-796d36366829,"I created an account and downloaded the app to do an order. They say ""fast shipping"" it's been a week and needs ""verification"" and need my driver's license (which I will definitely not upload on a website I don't know). The app will not allow you to cancel the order, and it's very hard to contact customer service. I opened a ticket for this (under different category) and it takes too long to get a reply. So, it appears scamy to me.",1,114,1714327990000,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",1714385034000,Shein
4ac9c422-ba74-415c-8151-b78c5fde9ba8,"I like this app - I have been pretty pleased with my purchases, the quality, and the choices. The prices are comoarable to Amazon/Walmart/Target. However, the in-app game play is a joke. If you participate in the in-app games in an attempt to win any rewards, you will get close to winning and then have to invite a ton of people who have never downloaded the app before. I think spamming my friends and family to finish winning a game is absurd.",4,2,1710559477000,,,Shein
9a2bdab0-0b2b-42fd-9738-dd507a6cad29,"Misleading prices. False advertising. You NEED to keep on eye on your cart! The prices are always changing. Something will be marked as $4.99 and then when you add to your cart and you got to pay, It will go up to $5.99+. In fact: The prices of everything will go up when you go to pay/checkout! I'm so surprised this Company hasn't been sued yet! I'm considering getting a lawyer!",1,73,1714730229000,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",1714748255000,Shein
4fc878d5-450d-4bb1-819c-865113ea0a83,"So far my daughter's and I have liked Shein. You can't beat their prices. However, the quality of the clothing is hit and miss. It seems like it's getting better. Also the sizes are not consistent. But when you click on the size it lists the measurements, so be sure to pay attention to that. Shipping is also hit and miss. Sometimes things will get here within the same week and sometimes it takes 2 weeks. But the bathing suits are super cute and cheap. Overall I would recommend shopping on Shein.",4,3,1590559281000,,,Shein
8c6dd1f3-47bb-4aae-b392-27261ff867df,"Made 3 orders so far, all good quality at amazing prices. Only 1 order had 2 items to return (out of 11), and that was because we sized up. From shoes to lingerie to dresses, shirts, blouses, and more, everything has been great. We just ordered another 13 items, and we will update the review of it doesn't live up to our expectations.",5,3,1599511820000,,,Shein
b6469515-a781-4c7e-8ad0-47d6c9f57b7b,"Delivery time is fast, a variety of quality but always great prices. They do tons of flash sales, promos, and other sales, plus give you free coupons. There's even a point system when you review their products. You can use those points for future purchases! I've had a great experience with this app. They make it easy to find items you want at a cheap price. The app is also super easy to browse. They did a great job!",5,35,1590512186000,,,Shein
5f3d58c9-06d3-4ab8-9753-518bcb4d51bb,"As I said before, I love this app. BUT, sadly it has been a bit weird with the free shipping fee, it's $14.99, and it can be free shipping when it's $120+, which (in my opinion) is too much. Even before it was much more nicer when the shipping fee was $3.99, but it's too high. If I don't see a change soon I think I'll have to uninstall since $14.99 fee is too much. Overall, nice app.",5,29,1685408953000,So glad you like it. 💗,1642687754000,Shein
053ba8d2-6666-45b9-bd36-e6cb300c2b1b,I love it. I never have any problems. Although it would be pretty cool if there were some way where you could ask customers about products so you can get more info om specific things. But i like it anyway (update): had a problem with an order that was lost by the company (not fedex but the people who actually package it). I emailed twice and looked for any help at all and didnt find anything so... That brings my rating down from 5 to 3 because thats really important.,3,13,1595020853000,,,Shein
4e7c7fb3-4e2c-4931-805b-ff948a49108f,"I love shopping at Shein But there is a few things ...like when you want to change a coupon or change something on your order, once you go to the payment tab, theres no going back to change anything. You have to cancel the entire order and restart! I also returned an item and it's yet to be refunded! Lastly, theres no way to communicate other than sending a ticket , email, or chat system (which they go offline often) and I've tried calling as well but all I get is dial tone.👎",3,26,1577517041000,"Hi, we are sorry for the inconvenience. We are committed to providing our customers with a better shopping experience. And we will feedback your problem. Thank you for your love and support for SHEIN.",1577790883000,Shein
abd89903-8697-468e-a5cc-7a2f70d88d7c,"READ THE REVIEWS B4 U BUY! I recently bought a whole load of clothes and accessories, keep in mind you get what you pay for, but trust the reviews! Some seem to not know what ""QUALITY"" is but its worth scrolling through to find the true & honest reviews. The clothes, although on the cheaper side, you can still find great finds, looks for a fair price, and it gets even better when there is a sale. Which so far, has been more than often!",5,5,1608022279000,,,Shein
a2ef2994-fc48-47c3-b42f-910af9bc8a72,"Excellent service. I love this shopping app. It is very affordable and racking up points makes a huge difference in price when ordering. I love being able to apply those points and use a coupon. I'm trying to figure out the VIP level up process. Some products are hit or miss, but overall I'm very satisfied with everything I've received. Processing and shipping is very fast. The outfit contests are fun and gives me a chance to exercise my own style. I love it.",5,22,1603964807000,,,Shein
fe867541-a006-4855-91c2-8e4fdc8de947,"I recommend most clothing items on Shien except the swim wear. The swimwear isn't inclusive. I ordered bikini tops in a large and recieved them in a small. Despite this, the items are good quality and are sold at an affordable price. The return process is also painless. There are lots of discounts. I personally enjoy the favorites page. It doesn't delete an item you like simply because it sold out. It gives you the option of finding similar items and notifies when your liked item is in stock.",4,31,1623822439000,,,Shein
b79a8ea7-938e-439d-8ea0-156eb9ed2406,The app is amazing I have no difficult finding items that I need and you can also collected point that can decrease the amount of money you spend and there are always coupons to lower your cost........ I used to like the layout of the app but now I don't.👎🚫 It look like I'm shopping on aliexpress 😣and it's way harder to find items now.Dislike the Updated version.😩,2,37,1639028157000,"Thanks for the review, we will keep improving in all aspects.",1642256825000,Shein
cbb73659-46e0-49b3-8eed-fdec0de03fbf,"App works well, company is hit or miss. Everything else I ordered I have received, but currently waiting on one that hasnt updated any shipping information in a week, like it just disappeared, nervous about trying to get that. Clothes are either really good or really bad. Reviews help some, but not always. Points disappear without warning. Use them asap or lose them.",4,14,1612154525000,,,Shein
b8ffa216-a8d3-4291-b023-7083c9be53d1,"I've ordered several times and items ate pretty good quality and great prices. Shipping is usually quicker than the estimated delivery date. My new favorite shopping app, for sure. I do wish searching by keywords were more accurate. For example, searching for mushrooms returns a few results but just random browsing will show several products not found in the search.",4,39,1615541223000,,,Shein
d72fabe2-d3ad-4f53-bb6f-4c6d52b6680b,"I had to update to be able to place my order and i realized they got rid of the option to filter reviews by size and color. now you can only filter with ""includes picture"" but that's useless, because you can just click one picture and scroll through to see only pictures. so basically, you can't filter reviews anymore.😕 im glad i had that option while i was shopping....",1,58,1663610157000,"Hi, thank you for your feedback. We are collecting the feedback and keep following up on it. If there is any subsequent adjustment we will update to customer as well. 💕💕",1663661488000,Shein
7b7c1946-81d3-436d-8a89-9219d0caa388,"Ok I was super skeptical at first but a friend urged me to try it out. I thought it was going to be like every Wish horror story lol HOWEVER everything I've bought from here came on time, true to size, was great quality especially for the price, and was all there exactly as it was in the photos. I was floored! Dude, I spent $43 for a long, heavier weight skirt, four bras (that ended up fitting better than the more expensive one I had), and four pairs of underwear! All with free shipping!",5,205,1610100243000,,,Shein
38b6e75e-b61e-4676-94d4-b75775cb31b3,"Fantastic. Have had zero issues with anything from ordering, returning, or quality of products. Its great being able to afford a whole wardrobe on a shoestring budget. The app is super easy to navigate. Everything really is very convenient and user-friendly. I would definitely recommend it to anyone, especially anyone who is trying to make ends meet while still needing to look professional or just express themselves.",5,87,1640179787000,,,Shein
f338c1e3-8386-4437-82b3-1f216b8a67a1,"Great App for finding cute clothes at a super low price, although it is still a 'Fast-Fashion' brand which is a negative. Shipping times are also relatively long, it took 4 weeks to recieve one item I had purchased. One of my favorites things about this app is the ability to earn points by playing games and completing certain activities within the app, if you are consistent you can eventually win enough points that you can then use during checkout to take more than 70% off of your order!",4,18,1658664800000,,,Shein
4754d9d8-b613-4f48-bf9a-c19c80cbc899,"I honestly wasn't expecting how amazing this app is. I'm astonished with how many (even a wide range) products have amazing reviews and how products come as shown in the picture. That being said, I really need yall to fix the smell on some of yall products, it's terrifying thinking of buying a new bag, phone case or Switch case, when their are numerous reviews stating they enjoyed the product, yet couldn't deal with the smell. I experienced this myself twice now. Please fix this major issue, thx",5,4,1683424837000,,,Shein
c7e1c6a1-7ae8-4be5-8d26-c6f55efd1927,"App works amazing! Love how you could add as much as you want to your wishlist but do recommend make separate lists , as it is hard to find exactly what you favorited. Kinda upset that from time to time certain things aren't in stock for example toddlers belts were once in stock and now I can't find any , as well as shoes ...",4,2,1638525924000,,,Shein
bcc21b17-eeb8-4416-abc1-98d2f77bb41b,"I actually love this site but you have to really do your research in the reviews of the product you intend to buy... When i first started ordering i had some hits and some misses.... If you're looking for something affordable and in style and ballin on a budget like me, Shein is where its at! I've never had a problem with shipping or returning items! Overall... Probably my favorite low end store.",4,14,1608677265000,,,Shein
5306d9a3-8851-42d5-bd94-eaff7e73f8e1,I love shein! Its easy to use and if I don't like a product I can return it for free with no hassle!!! Whats better than that?! And they always have deals and discounts going! Only issue I've had is sometimes with the activity tab I can't play any of the fun freebies like wheel of love. And I can never find the wheel to spin during live videos! Maybe make sure there's no glitches and easier to find for some of the fun freebie features!,5,18,1613346589000,,,Shein
ce9ada19-143c-4fa0-8654-d99681667239,"Some of the items are really excellent for the money. Others not so much. But you just need to pay return postage and you get full credit. The prices are so reasonable that even if you win on five and lose on one, you come out ahead. Delivery is timely, a Lnd on the one or two rare occasions where there's a delay you are given credits to your account for your inconvenience. I love this site.",5,9,1586350487000,,,Shein
5649f09c-c890-40f9-878b-7e60a367bdc5,"Shein has a wonderful selection of what seems to be very nice clothing, at very very VERY good pricing. However, when you need to return an item, prepare for lots of conversation with a computer, lots of unhelpful answers and absolutely not a single actual person to help resolve your issues. I have a shirt to return, that I can't, because they don't have proper customer service to handle situations that their computer chat can't figure out. I am still waiting for assistance by the way.",3,6,1588975060000,"Hi, sincerely sorry for the inconvenience. We are committed to providing our customers with a better shopping experience. Could you please tell us your order number? Thank you for your understanding.",1589028006000,Shein
5e5fbf9f-ad26-4ed0-8dbc-57aada70a685,"This shopping platform is huge..and, it functions w/out the constant interruptions or hang ups, glitches, and programing errors that, so often, ruin my shopping experiences. This one is responsive and efficient. Sheins customer service, always, professional, considerate and consistant. The variety is amazing. The prices are unbeatable. Ive started telling all of my friends, ""Check out Shein. You can have a whole new, wardrobe. They have everything. Shopping this way is pretty, fun."".",5,31,1612288295000,,,Shein
f0f1924e-f7ce-41d0-ac0b-75ead0c01922,"Look, I don't bother to rate or review basically ever. But between me and my mother, we have bought 150+ items and every. single. item. was excellent. Quality is great, usually comes pretty fast though right now it is a bit slower, and by God we're both big ladies with wildly different styles and body types and we still are able to find clothes that are cute, comfortable and fit wonderfully! I get compliments on my items from Shein, I feel confident wearing them. I encourage people to buy Shein!",5,0,1590918842000,,,Shein
7fd5f4eb-aede-4dc8-92a6-0dd1d55db4f0,"I used to love shein, and have made many large purchases with them. However a couple of days ago I received an error when placing a new order that started my account had low credit rating. This was a complete surprise to me as I've received no communication from them letting me know why my account is frozen, or what to do to remedy the issue. The worst part is the fact that I have nearly 190$ with gift card and returns. Plus frozen accounts cant use customer support, so no way to fix",1,497,1623780898000,,,Shein
9b9e0b98-1e6f-43b2-8284-00002e70fbc1,"I love Shein, I have placed almost 10 orders already & have only had the app for about 4 months. It's easy, convenient, wonderful prices & most items are really good quality too!! Delivery time takes a while but hoping since the holidays are over it doesn't take quite so long. They have flash sales every day, you get multiple coupons, and you can earn points to put towards your purchase. It's absolutely my favorite clothing app, I use it on a daily basis. Highly recommended!!",5,176,1610231349000,,,Shein
ef2df634-a763-4786-9b72-87d31861a60e,"I absolutely L O V E this app the clothing is amazing and it is fantastic quality. I do think some things are a little overpriced, but overall the prices are pretty solid. I adore all the sales and discounts they give, it really helps since money is rare bc of COVID-19. The clothing does run a little small, but just ordering a size larger should do the trick. Overall, I love this app and will probably never delete it off my phone. I absolutely recommend!",4,13,1588666370000,,,Shein
650b1358-7ee2-4dcf-8ac4-87dd5541ec41,Customer service is horrible at best. I ordered a few things for the first time. One item didn't fit the size described. I contacted them to exchange it and they were requiring me to send a photo with a measuring tape to prove it. All for an exchange of a seven dollar dress. I canceled my second order immediately. I will be uninstalling the second I get my refund. Never ordering again.,1,504,1604653426000,,,Shein
57a52ddf-394e-4bd2-bf9d-0b90317d328b,"As a fashionista, and editor of the fashion section you can't go wrong, i do reccomend the website to avoid problems for sure! This is perfect for littles, it's inexpensive and super stylish watch for who the model is it will definitely show if that may be ""too revealing"" on your child based on age. I love the clothing items here but especially for kids! It lets them be trendy and stylish without wasting too much money of they ruin it! It can definitely help keeping them up with the trends!",5,7,1595191274000,,,Shein
6bf464aa-108a-4b8e-b5e9-1417cd1d51f5,"Love all the different clothing, shoe, purse, hair accessories and jewelry options, the points program is cool too. Check in everyday for points, that turn into real money off your order. I have recieved a few items that weren't the best but if you keep a good eye out and read the reviews, you can avoid this. Shein app is definitely worth trying out! I love it.",5,0,1642524290000,"Thanks for your feedback and love.💕💕
",1645804505000,Shein
29ebdbc7-41e1-4e31-81c7-125c9287ed03,"it's a nice app with what it seems like quality clothing. they have lots of sales going on 24/7. prices are reasonable, just like in the store, but Shein has more choices. I've ordered 3 items, so waiting to receive them to see the actual quality. but so far, so good. I also like how like every product has reviews with pictures, that's very nice and helpful.",5,13,1546319938000,,,Shein
a1dee0e9-0c56-41e5-9907-5b3c29339d82,I absolutely LOVE Shein!!! The sizes are slight off in some cases but you're allowed to return item to get better size which is awesome! *1st suggestion would be allowing users to follow their friends. I would love to surprise friends with gifts from Shein that I saw on their wishlist. *2nd suggestion recycle more of your items. Some are sold out and never seen to return :( The cost of items and delivery time is superb! I driveline told and showed my friends & family about it! They joined too!,4,1,1644011860000,"Thank you for your support and advice, we will continue to improve our service in all aspects!",1644017412000,Shein
fd8193d5-6ca7-42f5-90f8-1809174d9e21,"Adore this app! It's easy to get lost in an entirely different category than what you might be searching for though- this is not a negative comment from me! I love browsing all the options laid out or searching for that item (they likely have it!) and end up with more items in my cart, everytime! It has saved me from multiple trips, running around or ordering from multiple places- each with their own shipping and other fees.... one stop shop here! ❤️",4,18,1662973352000,,,Shein
a3222101-90d0-47dd-b4f9-88c34dd0f543,"Clothes are deceptively cute on the model (none of which are ""plus size"", despite being labeled as such), yet are cheap, thin, and dishonest (literally misspelled) at times when you get them. Customer service will lie despite sending screenshots to them and will disconnect rather than make it right or investigate further. All in all, inexpensive and you get what you pay for, I guess.",3,4,1576380969000,"Hi, sincerely sorry for the inconvenience. We are committed to providing our customers with a better shopping experience. Could you please provide us the SKU of the item? We will feedback and improve. Thank you for your understanding.",1576483735000,Shein
f7b8ecaf-7243-42c3-9555-349c9430bd51,"Great app that is user friendly and easy to navigate. There is a search bar, as well as a side bar where you can shop according to categories. You can also easily filter the items by colour, size, style and even price (amongst other things). You can also sort the items by popularity, ratings, price, or newness. You can also log in to your profile and see all your points and coupons. You can add items to cart or wishlist and you can easily navigate photo reviews on the app.",5,22,1619707815000,,,Shein
c9c911f1-3e2f-4584-9956-0a57d7fb9f89,It's not that bad. I suggest starting off with a few different items. One shirt hoodie blouse pant or something. The clothing is made by them so it isn't like labeled really. It has their logo on a tag and tells you the size. I'm a 3X and I buy a 3X and it fits good. The clothing is sometimes thin so don't let that turn you off from it. It's fashionable and super affordable. I've returned large orders just make sure you keep the bag & item together. The customer service can help too.,4,0,1642269808000,,,Shein
7753f4d4-8851-4174-b8d2-0223e8488f81,"Stylish and affordable for the most part but I gave 3 stars because some items are not as described and the materials used can be super cheap and super thin (where you can see right through). Returns are a no-go, it is not worth the cost. Also the sizes are not always accurate. Some run big. Some run small. Check the customer pics, if there are any, to find someone who's you body type. If there are no pics its cross your fingers and hope for the best. If you are on a fashion budget, go for it.",3,762,1621797079000,,,Shein
28f7ff22-a235-4d56-a329-d2b8dde37cfd,"Honestly for what Shein is...fast fashion, I think they do a great job. The quality varies a bit so make sure you read the descriptions. Also, though I know they say you can return items, you have to jump through more hoops than I am willing to (that could totally be just me) so I typically just donate or give a friend something that comes in that I don't like the fit, etc.",5,309,1613325279000,,,Shein
f31ce550-ffaf-41d9-b8f4-525d8e128e61,"I love this app! Is easy to use, my orders are easy to place, track and receive. All that I have bought is in excellent conditions/materials. They have so many deals. I normally don't buy online clothes cause ""trust issues"" lol, but all the members who buy, review the items. And they're real reviews. I love when they have pictures cause it really helps to have an idea of how it will look on me. Also, they have a check in features that gives you points and those points can convert to real money!$",5,40,1547860911000,,,Shein
db43dfe9-1a32-4716-a489-1d348b2523c8,"Mostly-for-women fast fashion. The best most intuitive app I have ever used. Also they sell for kids, men, maternity, kitchen wares, beauty accessories, household, roomstyle, makeup, pet items and even pet clothing! You can find almost anything in different versions and varieties. Descriptions are clear, reviews are plentiful. There are promos, livestreams, games, and chances to win points which equal dollar amounts for purchases. Shipping is easily trackable. I haven't tried the makeup.",5,4,1618291318000,,,Shein
99cdaf39-a773-4dfe-93db-bc10ae5972d9,"Great fashion app but, there is almost no way to report app problems, or open ticket for problems or talk to live agent. The chat AI also sucks. Recently a really annoying bug has developed: Filters for products get reseted if an item is clicked upon, that means you will have to go to the beginning of the list, losing track of what you wish listed/added in cart, you will have to set filters again, etc, etc. It took me more than double the time to find something on the app. It is very annoying.",2,183,1630833380000,"Hello, sorry for the inconvenience. You may contact Customer Service in SHEIN app for assistance. we will always be here till this issue is resolved! 💕
",1635241028000,Shein
1083bb7c-dc27-48aa-ab2f-8527fcc3a542,"Shein has cheap, cute clothes, and everyone is guaranteed to find something cute for a good price. However, the quality of some clothes can be super iffy, you really have to pay attention to reviews. And the shipping times are insane! It can take 1-2 months for your stuff to arrive which is crazy! Other than that, I've gotten some cute, quality items. The app is super user friendly and they make it really easy to find ""styles"" that will match you.",3,13572,1693441131000,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",1693466934000,Shein
1a2443b9-3822-4b9a-a7a3-43122a7fb98e,"Basically one of my top 2! Everything comes within a week or so. Sizing & colors are perfect. Best part to me is the option to show a photo review. That helps me bc it shows what the item could look like on a body more close to mine. Not necessarily the model in the pic, if that makes sense. I love love love shein I tell everybody about it all the time!",5,12,1621080013000,,,Shein
8a925391-060f-48b4-b3e1-dc15cf19d3f2,"SHEIN is literally my new favorite website/app to shop from. Their prices are amazing, and they have so many good deals! One thing that I love most about SHEIN is the point system. You can get points on so many different things, then apply them to your next purchase to lower the price. The filters and organization is great as well, it's always easy to find exactly what I'm looking for in the right size, color, and style. I would rave on more but, I dont have any more word space. 5/5!",5,876,1664834269000,,,Shein
6beb90ce-3494-45fb-ac53-c54d447a5e7e,"App is good. No problem with ordering. Pay close attention to the clothing measurements. They're accurate so I wouldn't go by your regular sizing of small, medium, large, or XL. Shipping is also pretty accurate. Sometimes item will come sooner, but for the most part it's descent. Returns are easy too. Just wait for the entire order to come before sending anything back.",5,903,1664788436000,,,Shein
e37694ca-b614-4a73-920f-e7d9184ff669,"I had very good experience with shein. You really need to pay attention to the sizes underneath then they tell you (preference inches or cm) of each size. Also reviews are helpful to get an idea of the material, size, fit, comfort. Not everything is a deal, sometimes you will see things that you can get at other places for cheaper but other than that I would recommend the app.",4,5,1649460040000,,,Shein
9ec42136-20da-4702-b5a4-ae7ea8761fdc,"I've always been skeptical about buying clothing online because of the sizes and just not wanting to return cause I assume it's a hassle. Overall, it's been great! True sizes, excellent quality, and economic prices! They have a size chart to help guide you and a model with the clothing on to get an idea of the length...etc. And REVIEWS a must have !!! Reviews with picture of the product! I love SHEIN! Oh, haven't done no returns! 100% LEGIT!",5,6,1590703974000,,,Shein
b4c951b5-ee19-432b-be47-b85cb0b55910,I mean 5 stars for sure. I have only used the Shein App for about 2 months & have placed a couple of orders...with smooth sailing. Meaning no problems with billing no problems with receiving the correct items & no problems with delivery..not having to wait forever either. All of these key items have been met with the utmost attention to detail. I am thrilled...I would recommend you giving it a try for yourself.,5,2,1625556476000,,,Shein
d5f4f844-b742-434c-8569-d1f1786a853a,The customer support is also top notch. You get what you see. Love that people can show reviews of how the clothes fit them and you can filter reviews. It helps a ton. Also love the daily point that goes to your purchase. Annoyed the 20% off is no longer a thing for orders at $69. It's 15% now. Also annoyed that I don't get my full points when reviewing ever. It's always least 40 points off even though do 3 photos and over 20 words. The tracking is on point and great though.,4,2,1660011243000,,,Shein
fa2a320a-fd20-45d9-88f0-2e4c91913005,"I don't recall a single purchase that I ended up regretting,. Was of course skeptical at first but all my purchase thus far have been of an excellent quality, therefore absolutely no complaints on my end. Plus, really can't beat some of these prices. From clothes, to household items, to kitchen supplies your use to find something worthwhile. I will however advise to look at other reviews to get an idea of other buyers opinions.",5,138,1646368350000,,,Shein
1be4f1aa-a3a4-49f5-986d-b2fb16df65bb,"I don't have problem with the quality of goods.. it's just that it takes time for the package to arrive (it takes almost a month).. another issue I had was on the payment method, they said they can't take my card even though i had my complete details and sufficient funds (I tried using 2 different cards and it didn't work, I had this issue more then twice).",3,0,1589015578000,"Hi, we are sorry for the inconvenience. We are committed to providing our customers with a better shopping experience. And we will feedback your problem. Thank you for your love and support for SHEIN.",1589114694000,Shein
9a0131bf-eabc-4acf-a011-8ef59bd28a2b,LOVE SHEIN! My go-to for all my latest fashion and accessory. Sizes from XS-5X... AMAZING! The prices are crazy good... Anyone can afford SHEIN. The quality of most items are mind blowing (in the best way!) Be sure to read reviews and description before purchase. I admit... I've become too addicted and have needed to delete the app more than once 🤣,5,0,1613685273000,,,Shein
